AccessToElectricity,CrudeBirthRate,FemalePopulationRatio,LifeExpectancy,DeathRate,CO2perCapita,InfantMortalityRate,Food
39.20473925,25.22705407,50.52582017,64.28981297,8.154176522,0.33750275799999996,52.33281006,131.1971113
39.59502353,24.878210199999998,50.51945344,64.64996151,8.017928065,0.407395746,51.14787899,132.32829669999998
39.98530782,24.52936633,50.51308671,65.01011005,7.883956189,0.508654091,49.989777399999994,133.4594821
40.375592100000006,24.18052246,50.50671998,65.37025859,7.752222853999999,0.650212172,48.85789779,134.5906674
40.76587638,23.83167859,50.50035325,65.73040713,7.622690657000001,0.8426096129999999,47.75164645,135.72185280000002
41.15616067,23.48283472,50.49398652,66.09055567,7.495322817999999,1.098173397,46.67044311,136.8530382
41.54644495,23.13399085,50.48761979,66.45070421,7.3700831739999995,1.431212079,45.6137206,137.9842235
41.93672923,22.78514698,50.48125306,66.81085275,7.246936164,1.858222459,44.58092464,139.1154089
42.32701352,22.436303100000003,50.47488633,67.17100129,7.125846822000001,2.398109076,43.57151348,140.24659430000003
42.7172978,22.08745923,50.4685196,67.53114983,7.006780766,3.0724168819999997,42.58495763,141.3777797
43.10758208,21.73861536,50.46215287,67.89129837,6.88970419,3.905577464,41.62073959,142.508965
43.49786637,21.38977149,50.45578614,68.25144691,6.774583851,4.92516918,40.67835359,143.64015039999998
43.88815065,21.04092762,50.44941941,68.61159545,6.661387062999999,6.162191555,39.75730531,144.7713358
