AccessToElectricity,CrudeBirthRate,FemalePopulationRatio,LifeExpectancy,DeathRate,CO2perCapita,InfantMortalityRate,Food
50.39901261,24.98029046,49.31370898,75.08679695,3.889207172,0.588101485,13.07900708,125.8681523
51.96298851,24.59986022,49.34706716,75.55088533,3.788558947,0.558222963,12.61153855,126.90360420000002
53.5269644,24.21942997,49.38042534,76.01497371,3.690515382,0.502123546,12.16077824,127.9390561
55.09094029,23.83899972,49.41378353,76.4790621,3.595009073,0.412514786,11.72612895,128.97450800000001
56.65491618,23.45856947,49.44714171,76.94315048,3.501974358,0.280954985,11.30701485,130.0099599
58.21889207,23.07813923,49.48049989,77.40723886,3.4113472739999997,0.09773937199999999,10.90288068,131.0454118
59.78286796,22.69770898,49.51385807,77.87132725,3.323065516,-0.14821548199999998,10.51319104,132.0808637
61.34684385,22.31727873,49.54721626,78.33541563,3.237068388,-0.46949315700000005,10.13742964,133.1163156
62.91081974,21.93684848,49.58057444,78.79950401,3.153296767,-0.880304902,9.775098671,134.1517674
64.47479563,21.55641824,49.61393262,79.26359239,3.07169306,-1.39662329,9.425718097,135.1872193
66.03877152,21.17598799,49.64729081,79.72768078,2.992201164,-2.0363221609999997,9.088825047,136.22267119999998
67.60274742,20.79555774,49.68064899,80.19176916,2.9147664260000004,-2.819322945,8.763973194,137.25812309999998
69.16672331,20.4151275,49.71400717,80.65585754,2.839335611,-3.767747518,8.450732162000001,138.293575
