AccessToElectricity,CrudeBirthRate,FemalePopulationRatio,LifeExpectancy,DeathRate,CO2perCapita,InfantMortalityRate,Food
100.0,9.980178317,50.96138305,81.7258623,9.280430125,8.833377576,2.42617895,117.85596164364486
100.0,9.888390089,50.96032707,81.94074135,9.230964089,9.368243448,2.323176478,119.10371255070103
100.0,9.796601861000001,50.95927109,82.15562041,9.181761714,10.12177802,2.224546936,120.35146345701874
100.0,9.704813632999999,50.95821512,82.37049946,9.132821594,11.12140062,2.130104672,121.59921435967289
100.0,9.613025406,50.95715914,82.58537851,9.084142332999999,12.39358151,2.0396719169999997,122.8469652630374
100.0,9.521237178,50.95610316,82.80025757,9.035722539,13.96313293,1.9530784490000002,124.09471616785049
100.0,9.42944895,50.95504718,83.01513662,8.987560829,15.85241699,1.8701612719999998,125.34246707420564
100.0,9.337660722999999,50.953991200000004,83.23001568,8.939655829,18.08046676,1.7907643119999999,126.5902179819159
100.0,9.245872495,50.95293523,83.44489473,8.892006169,20.66201718,1.714738119,127.8379688843925
100.0,9.154084267,50.95187925,83.65977379,8.844610487999999,23.6064424,1.641939587,129.0857197892056
100.0,9.062296039,50.95082327,83.87465284,8.797467434,26.91659578,1.572231689,130.3334706946262
100.0,8.970507812000001,50.94976729,84.08953189,8.750575658999999,30.58754945,1.505483211,131.58122159771034
100.0,8.878719584,50.94871131,84.30441095,8.703933823,34.60522965,1.441568515,132.82897250328028
