AccessToElectricity,CrudeBirthRate,FemalePopulationRatio,LifeExpectancy,DeathRate,CO2perCapita,InfantMortalityRate,Food
100.0,7.967466275,51.30222343,73.93201262,13.52163145,3.731304406,9.618148094,105.9291578
100.0,7.748303823,51.3124939,74.05891276,13.62609387,4.319057667,9.326277278,106.37004329999999
100.0,7.529141371000001,51.32276436,74.1858129,13.73136333,5.347900339,9.043263527,106.8109288
100.0,7.309978918,51.33303483,74.31271305,13.83744606,6.970735735,8.768838067999999,107.25181429999999
100.0,7.090816466000001,51.3433053,74.43961319,13.94434833,9.371975947000001,8.502740281,107.69269979999999
100.0,6.871654014,51.35357577,74.56651334,14.05207649,12.77147111,8.244717455,108.1335853
100.0,6.652491561000001,51.36384624,74.69341348,14.16063691,17.42871723,7.99452455,108.57447079999999
100.0,6.433329109,51.37411671,74.82031362,14.27003602,23.64735137,7.751923959,109.01535630000001
100.0,6.214166656000001,51.38438718,74.94721377,14.38028031,31.77994288,7.516685288,109.4562418
100.0,5.995004204,51.39465765,75.07411391,14.49137629,42.23308949,7.288585133,109.89712730000001
100.0,5.775841752000001,51.40492812,75.20101406,14.60333055,55.47282699,7.06740687,110.3380128
100.0,5.556679299,51.41519859,75.3279142,14.71614973,72.03036118,6.852940447000001,110.7788983
100.0,5.337516847,51.42546906,75.45481434,14.8298405,92.50813098,6.644982188999999,111.21978370000001
