AccessToElectricity,CrudeBirthRate,FemalePopulationRatio,LifeExpectancy,DeathRate,CO2perCapita,InfantMortalityRate,Food
100.0,9.374337533,50.830969700000004,82.00676709,9.542738912999999,9.062445448,1.3634603680000001,99.73725313
100.0,9.251842838,50.81207469,82.24594404,9.544368573,9.909090996,1.30060488,99.80927866
100.0,9.129348144,50.79317968,82.48512099,9.545998511,11.27076679,1.240647028,99.88130419
100.0,9.006853449,50.77428467,82.72429794,9.547628727000001,13.27477856,1.183453232,99.95332972
100.0,8.884358753999999,50.75538966,82.96347489,9.549259222,16.06666684,1.128896068,100.0253553
100.0,8.761864059,50.73649465,83.20265184,9.550889995,19.81176814,1.0768539879999999,100.0973808
100.0,8.639369364,50.71759964,83.44182879,9.552521046,24.69684853,1.027211047,100.16940629999999
100.0,8.516874669,50.69870464,83.68100574,9.554152377000001,30.93181109,0.979856643,100.2414318
100.0,8.394379974,50.67980963,83.92018268,9.555783985,38.75147842,0.934685277,100.3134574
100.0,8.271885279,50.66091462,84.15935963,9.557415873,48.41745156,0.89159631,100.3854829
100.0,8.149390583999999,50.64201961,84.39853658,9.559048039,60.22004675,0.850493743,100.45750840000001
100.0,8.026895889,50.623124600000004,84.63771353,9.560680484,74.48031109,0.811286003,100.529534
100.0,7.904401194,50.60422959,84.87689048,9.562313207,91.55211876,0.773885739,100.6015595
