AccessToElectricity,CrudeBirthRate,FemalePopulationRatio,LifeExpectancy,DeathRate,CO2perCapita,InfantMortalityRate,Food
100.0,7.839432948,51.78168451,77.87657422,12.38483513,4.517840347658656,5.494933272000001,117.85596164364486
100.0,7.681451716000001,51.78451492,78.08659826,12.43777272,4.408329513427885,5.350415157,119.10371255070103
100.0,7.523470483,51.78734534,78.2966223,12.49093659,4.239440500899037,5.2096979039999995,120.35146345701874
100.0,7.3654892510000005,51.79017576,78.50664634,12.544327699999998,3.9889237980625007,5.0726815510000005,121.59921435967289
100.0,7.2075080179999995,51.79300618,78.71667038,12.59794703,3.6291752024567305,4.939268761,122.8469652630374
100.0,7.049526785,51.7958366,78.92669442,12.65179554,3.1264585522932697,4.809364761,124.09471616785049
100.0,6.891545552999999,51.79866702,79.13671847,12.70587423,2.4400654422355776,4.682877268,125.34246707420564
100.0,6.73356432,51.80149743,79.34674251,12.76018407,1.521409712360576,4.559716429,126.5902179819159
100.0,6.575583087,51.80432785,79.55676655,12.81472605,0.3130544866682691,4.43979475,127.8379688843925
100.0,6.417601855,51.80715827,79.76679059,12.86950116,-1.252330453538461,4.3230270410000005,129.0857197892056
100.0,6.259620622000001,51.80998869,79.97681463,12.9245104,-3.253083178192306,4.209330351,130.3334706946262
100.0,6.10163939,51.81281911,80.18683867,12.97975478,-5.779738225879798,4.098623914,131.58122159771034
100.0,5.943658157000001,51.81564953,80.39686271,13.03523529,-8.936291525466343,3.990829083,132.82897250328028
