AccessToElectricity,CrudeBirthRate,FemalePopulationRatio,LifeExpectancy,DeathRate,CO2perCapita,InfantMortalityRate,Food
100.0,10.80259074,50.87043193,81.48006101,9.312269965,6.389541932999999,3.129149027,112.79169270000001
100.0,10.70449036,50.85671282,81.67595179999999,9.264332057,6.50128859,3.020533473,113.33091470000001
100.0,10.60638999,50.8429937,81.8718426,9.216640925,6.74146202,2.915688062,113.8701368
100.0,10.50828962,50.82927459,82.06773339,9.169195299,7.1376223979999995,2.814481929,114.40935879999999
100.0,10.41018925,50.81555548,82.26362418,9.121993913999999,7.720472041,2.716788751,114.9485808
100.0,10.31208888,50.80183637,82.45951498,9.075035513,8.524034311,2.622486591,115.4878028
100.0,10.2139885,50.78811725,82.65540577,9.028318846,9.585834524,2.5314577419999997,116.0270249
100.0,10.11588813,50.77439814,82.85129656,8.981842667999999,10.9470827,2.4435885859999997,116.56624690000001
100.0,10.01778776,50.76067903,83.04718736,8.935605741,12.65285798,2.358769447,117.1054689
100.0,9.919687385,50.74695992,83.24307815,8.889606834,14.75229444,2.276894456,117.644691
100.0,9.821587013,50.73324081,83.43896895,8.843844721,17.298768300000003,2.197861419,118.18391299999999
100.0,9.72348664,50.71952169,83.63485974,8.798318183,20.35008609,2.121571689,118.72313500000001
100.0,9.625386268,50.70580258,83.83075053,8.753026007,23.96867382,2.047930043,119.26235700000001
