AccessToElectricity,CrudeBirthRate,FemalePopulationRatio,LifeExpectancy,DeathRate,CO2perCapita,InfantMortalityRate,Food
101.42925490000002,17.58427318,51.54791919,77.54437165,7.43551433,4.523946768,10.64478874,117.591509
101.79452909999999,17.45672896,51.5802961,77.76523113,7.408455644,4.286832997,10.29928626,119.15874540000002
102.1598033,17.32918474,51.61267301,77.9860906,7.381495427999999,3.934293984,9.964997896,120.7259817
102.52507740000001,17.20164052,51.64504991,78.20695007,7.354633323,3.437022781,9.641559678,122.29321809999999
102.89035159999999,17.07409631,51.67742682,78.42780954,7.327868972,2.7605334389999996,9.328619433,123.86045449999999
103.25562579999999,16.94655209,51.70980373,78.64866901,7.30120202,1.864538565,9.025836424,125.4276909
103.6209,16.81900787,51.74218064,78.86952848,7.274632112000001,0.702281525,8.732880973,126.9949273
103.98617420000001,16.69146365,51.77455755,79.09038796,7.248158895,-0.780178255,8.449434103,128.5621636
104.3514483,16.56391944,51.80693446,79.31124743,7.221782016000001,-2.644728356,8.17518719,130.1294
104.7167225,16.43637522,51.83931136,79.5321069,7.195501127000001,-4.962016348,7.9098416270000005,131.69663640000002
105.08199669999999,16.308831,51.87168827,79.75296637,7.169315876000001,-7.8123141579999995,7.653108499,133.2638728
105.4472709,16.18128678,51.90406518,79.97382584,7.1432259170000005,-11.28643536,7.404708267999999,134.8311092
105.8125451,16.05374257,51.93644209,80.19468531,7.117230902,-15.486706900000001,7.16437047,136.3983455
