AccessToElectricity,CrudeBirthRate,FemalePopulationRatio,LifeExpectancy,DeathRate,CO2perCapita,InfantMortalityRate,Food
94.67645887,16.6494732,49.89520144,80.00656003,3.737780471,1.9264743969999998,12.29137913,120.43998390000002
95.45869297,16.2394682,49.91091483,80.29834465,3.68435531,1.5794504040000001,11.94330383,121.61557649999999
96.24092708,15.829463199999998,49.92662823,80.59012927,3.63169377,1.100226843,11.60508555,122.7911692
97.02316119,15.4194582,49.94234163,80.88191389,3.579784937,0.455483244,11.27644515,123.9667619
97.8053953,15.009453200000001,49.95805502,81.17369851,3.528618051,-0.394257639,10.95711141,125.1423545
98.58762941,14.5994482,49.97376842,81.46548313,3.478182508,-1.495399871,10.64682078,126.3179472
99.36986352,14.1894432,49.98948182,81.75726774,3.428467855,-2.902101819,10.34531715,127.4935399
100.15209759999999,13.779438199999998,50.00519522,82.04905236,3.3794637869999997,-4.677163019,10.0523517,128.66913259999998
100.9343317,13.3694332,50.02090861,82.34083698,3.331160148,-6.892972353999999,9.767682642,129.8447252
101.7165658,12.95942821,50.03662201,82.6326216,3.2835469280000003,-9.632519471,9.491075025,131.0203179
102.49879990000001,12.54942321,50.05233541,82.92440622,3.236614256,-12.99047136,9.222300563,132.1959106
103.28103409999999,12.13941821,50.06804879999999,83.21619084,3.190352407,-17.07431605,8.961137432000001,133.3715033
104.0632682,11.72941321,50.0837622,83.50797545,3.144751791,-22.00557528,8.707370089,134.54709590000002
