AccessToElectricity,CrudeBirthRate,FemalePopulationRatio,LifeExpectancy,DeathRate,CO2perCapita,InfantMortalityRate,Food
93.81388997,26.38822243,51.25052951,75.69642485,4.137681105,1.51231326,24.62633581,132.57859960000002
95.00412725,25.97673318,51.28650976,76.18222183,4.03097468,1.818307115,23.85324865,134.9490061
96.19436453,25.56524394,51.32249002,76.66801882,3.927020101,2.222063108,23.10443078,137.3194126
97.38460181,25.15375469,51.35847027,77.15381579999999,3.8257464,2.743998665,22.37912033,139.6898192
98.57483909,24.74226545,51.39445053,77.63961279,3.727084441,3.407286627,21.67657933,142.0602257
99.76507637,24.3307762,51.43043078,78.12540977,3.63096687,4.238090753,20.99609298,144.4306322
100.9553136,23.91928695,51.46641104,78.61120676,3.53732807,5.2658128060000005,20.33696894,146.8010387
102.1455509,23.50779771,51.50239129,79.09700374,3.446104115,6.523351492000001,19.69853659,149.17144530000002
103.3357882,23.09630846,51.53837155,79.58280073,3.35723273,8.047373476,19.08014635,151.54185180000002
104.5260255,22.68481922,51.574351799999995,80.06859771,3.270653243,9.878596733,18.48116904,153.91225830000002
105.7162628,22.27332997,51.61033206,80.5543947,3.1863065510000004,12.06208649,17.90099526,156.2826648
106.9065,21.86184073,51.64631231,81.04019168,3.10413507,14.64756397,17.33903469,158.65307130000002
108.09673729999999,21.45035148,51.68229257,81.52598866,3.024082706,17.68972828,16.79471558,161.02347790000002
