AccessToElectricity,CrudeBirthRate,FemalePopulationRatio,LifeExpectancy,DeathRate,CO2perCapita,InfantMortalityRate,Food
99.17844757,12.98482643,49.949499573445344,72.59569064083685,7.475891459872426,10.32933862,26.82311951444633,117.85596164364486
99.23026553,12.78869547,49.94413339617646,72.8981434893724,7.4072202244279834,8.080787178,26.283925264593226,119.10371255070103
99.2820835,12.59256451,49.9387672194958,73.20059633774062,7.340014735938276,4.659890728,25.75787606597739,120.35146345701874
99.33390147,12.39643356,49.93340104289918,73.50304918606692,7.274245519362139,-0.293934812,25.244588793661023,121.59921435967289
99.38571943,12.2003026,49.928034865714324,73.8055020343096,7.209883849415635,-7.210914146,24.743693415740108,122.8469652630374
99.43753740000001,12.00417164,49.92266868924368,74.10795488280334,7.146901728106996,-16.59938627,24.254832483107354,124.09471616785049
99.48935536,11.80804068,49.91730251210085,74.41040773104602,7.085271866440333,-29.05487988,23.77766063850848,125.34246707420564
99.54117333,11.61190973,49.9119363357563,74.71286057949787,7.024967663510285,-45.26980961,23.311844146615808,126.5902179819159
99.5929913,11.41577877,49.906570158445355,75.01531342744771,6.965963187794239,-66.04381249,22.857060446406773,127.8379688843925
99.64480926,11.21964781,49.90120398235292,75.317766276318,6.908233159790129,-92.29474355,22.412997721101693,129.0857197892056
99.69662723,11.02351686,49.89583780529414,75.62021912418405,6.851752932814815,-125.07035,21.979354490887,130.3334706946262
99.7484452,10.8273859,49.890471628781526,75.92267197267776,6.79649847752675,-165.5606432,21.55583921595479,131.58122159771034
99.80026316,10.63125494,49.88510545189074,76.22512482104605,6.742446364218108,-215.11098700000002,21.142169921774006,132.82897250328028
