AccessToElectricity,CrudeBirthRate,FemalePopulationRatio,LifeExpectancy,DeathRate,CO2perCapita,InfantMortalityRate,Food
103.3234088,11.13428478,50.26103267,82.36526758,2.7396100910000003,2.659181965,10.706812800000002,121.3793101
103.83930759999998,10.53529618,50.27180224,82.98020651,2.6424866540000003,2.736338688,10.18334684,123.2071317
104.3552064,9.936307589,50.28257181,83.59514545,2.548806394,2.8540114180000002,9.685473606,125.03495339999999
104.87110520000002,9.337318996,50.29334138,84.21008438,2.458447245,3.0272705710000003,9.211941857000001,126.862775
105.3870041,8.738330402,50.30411095,84.82502332,2.371291468,3.274333852,8.761561512,128.6905967
105.90290290000002,8.139341809,50.31488052,85.43996226,2.2872254990000003,3.6169612960000004,8.333200678999999,130.5184183
106.4188017,7.540353216000001,50.32565008,86.05490119,2.2061397990000002,4.0808785610000005,7.9257828020000005,132.34624
106.9347006,6.941364622999999,50.33641965,86.66984013,2.127928713,4.696229347,7.538283961,134.1740616
107.4505994,6.34237603,50.34718922,87.28477906,2.052490332,5.498057864,7.169730297,136.0018833
107.9664982,5.743387436,50.35795879,87.89971800000001,1.9797263580000002,6.526822223,6.819195562000001,137.82970490000002
108.48239709999999,5.144398843,50.36872836,88.51465694,1.9095419809999998,7.828939657,6.485798793,139.65752659999998
108.9982959,4.54541025,50.37949792,89.12959587,1.841845749,9.45736446,6.168702101,141.48534819999998
109.51419469999999,3.9464216569999997,50.39026749,89.74453481,1.776549454,11.47219955,5.867108557999999,143.3131699
