AccessToElectricity,CrudeBirthRate,FemalePopulationRatio,LifeExpectancy,DeathRate,CO2perCapita,InfantMortalityRate,Food
33.79729729,39.05608464,49.93657966,60.69841321,10.35002304,0.218412688,71.82611497,123.2159017
34.76745268,38.8932985,49.92062459,61.17541494,10.15121652,0.23669729,70.40117541,125.01828090000001
35.73760807,38.73051235,49.90466953,61.65241668,9.956228739,0.267790323,69.00450485,126.82066019999999
36.70776346,38.56772621,49.88871447,62.12941841,9.764986344,0.31607859899999996,67.63554248,128.6230394
37.67791885,38.40494007,49.87275941,62.60642014,9.577417394,0.386820195,66.29373859,130.4254186
38.64807423,38.24215392,49.85680434,63.08342188,9.393451327000001,0.486250071,64.9785544,132.2277979
39.61822962,38.07936778,49.84084928,63.56042361,9.213018939,0.621693074,63.68946181,134.0301771
40.58838501,37.91658164,49.82489422,64.03742534,9.036052352999999,0.801684554,62.42594319,135.83255630000002
41.5585404,37.75379549,49.80893915,64.51442708,8.862484998,1.036098832,61.18749118,137.63493559999998
42.52869579,37.59100935,49.79298409,64.99142881,8.692251579,1.336285739,59.9736085,139.4373148
43.49885118,37.42822321,49.77702903,65.46843055,8.525288058,1.715215469,58.78380773,141.239694
44.46900657,37.26543706,49.76107397,65.94543228,8.361531625,2.187631971,57.617611100000005,143.0420733
45.43916196,37.10265092,49.7451189,66.42243401,8.200920677000001,2.770215106,56.47455034,144.8444525
