AccessToElectricity,CrudeBirthRate,FemalePopulationRatio,LifeExpectancy,DeathRate,CO2perCapita,InfantMortalityRate,Food
68.33840699999999,37.71071688,45.81385634,59.25278947,10.27063016,6.9485069489999995,84.7864111,90.60102225
68.67729586,37.60187853,45.70457088,59.65208567,10.0838971,9.760672531,83.95497444,90.60150485
69.01618472,37.49304017,45.59528543,60.05138186,9.900559087000001,14.075302300000002,83.13169105,90.60198744
69.35507358,37.38420182,45.48599997,60.45067806,9.720554388,20.32480451,82.31648099,90.60247004
69.69396244,37.27536347,45.37671452,60.84997425,9.543822402,29.01757776,81.50926508,90.60295263
70.03285129999999,37.16652512,45.26742907,61.24927045,9.370303627,40.74641694,80.70996493,90.60343523
70.37174017,37.05768676,45.15814361,61.64856664,9.199939642999999,56.19746585,79.91850291,90.60391782
70.71062903,36.94884841,45.04885816,62.04786284,9.032673092000001,76.15973263,79.13480217,90.60440042
71.04951789,36.84001006,44.9395727,62.44715903,8.868447658,101.5351842,78.35878659999999,90.60488301
71.38840675,36.73117171,44.83028725,62.84645523,8.707208051,133.34943570000002,77.59038082,90.60536561
71.72729561,36.62233335,44.72100179,63.24575142,8.548899984,172.7630513,76.82951022,90.60584820000001
72.06618447,36.513495,44.61171634,63.64504762,8.393470159,221.08347220000002,76.07610092,90.60633079
72.40507334,36.40465665,44.50243088,64.04434381,8.240866244,279.77758860000006,75.33007973,90.60681339
