AccessToElectricity,CrudeBirthRate,FemalePopulationRatio,LifeExpectancy,DeathRate,CO2perCapita,InfantMortalityRate,Food
14.65325409,37.10819357,50.70375292,50.07233194,14.43774485,0.037421913,91.78503504,121.5031282
15.168904999999999,36.97763847,50.70013647,50.22168334,14.30505622,0.004528749,90.99068129,123.2870902
15.68455591,36.84708337,50.69652003,50.37103474,14.17358706,-0.045156503,90.20320228,125.07105220000001
16.20020682,36.71652827,50.69290358,50.52038615,14.04332615,-0.11653326300000001,89.42253851,126.85501409999998
16.71585773,36.58597317,50.68928713,50.66973755,13.91426239,-0.21540111399999998,88.64863099,128.6389761
17.23150864,36.45541808,50.68567068,50.81908896,13.78638478,-0.348564552,87.88142126,130.4229381
17.74715955,36.32486298,50.68205424,50.96844036,13.65968241,-0.5239448760000001,87.12085135,132.20690009999998
18.26281046,36.19430788,50.67843779,51.11779176,13.53414449,-0.7506994509999999,86.36686379,133.99086200000002
18.77846137,36.06375278,50.67482134,51.26714317,13.40976031,-1.03934855,85.61940161,135.774824
19.29411228,35.93319768,50.6712049,51.41649457,13.28651928,-1.401910011,84.87840835,137.558786
19.80976319,35.80264258,50.66758845,51.56584598,13.16441087,-1.852041917,84.14382802,139.342748
20.3254141,35.67208749,50.663971999999994,51.71519738,13.04342469,-2.40519352,83.41560511,141.1267099
20.84106501,35.54153239,50.66035555,51.86454878,12.92355043,-3.0787646360000003,82.69368461,142.9106719
