AccessToElectricity,CrudeBirthRate,FemalePopulationRatio,LifeExpectancy,DeathRate,CO2perCapita,InfantMortalityRate,Food
100.0,6.25131182,51.40772975,83.99028438,9.94754166,5.430846047999999,1.8641785640000001,101.94437679999999
100.0,6.056557925,51.4095007,84.24810816,9.953131498,5.9285100779999995,1.763382582,102.281553
100.0,5.86180403,51.41127165,84.50593194,9.958724477999999,6.769828735,1.66803663,102.6187292
100.0,5.667050135,51.413042600000004,84.76375573,9.964320599999999,8.040788078,1.577846026,102.9559054
100.0,5.47229624,51.41481355,85.02157951,9.969919867,9.839933177999999,1.492532021,103.2930816
100.0,5.277542345,51.41658449,85.27940329,9.97552228,12.27949719,1.411830937,103.6302578
100.0,5.08278845,51.41835544,85.53722708,9.981127842000001,15.48658842,1.335493353,103.967434
100.0,4.888034555,51.42012639,85.79505086,9.986736553,19.60443668,1.263283337,104.30461030000001
100.0,4.69328066,51.42189734,86.05287464,9.992348417,24.79370024,1.194977711,104.6417865
100.0,4.498526765,51.42366829,86.31069843,9.997963432999999,31.23383463,1.130365364,104.97896270000001
100.0,4.30377287,51.42543924,86.56852221,10.00358161,39.12452471,1.069246601,105.3161389
100.0,4.109018975,51.42721018,86.826346,10.00920293,48.68718115,1.011432525,105.65331509999999
100.0,3.91426508,51.42898113,87.08416978,10.01482742,60.16650276,0.9567444509999999,105.99049129999999
