AccessToElectricity,CrudeBirthRate,FemalePopulationRatio,LifeExpectancy,DeathRate,CO2perCapita,InfantMortalityRate,Food
101.7965729,22.07752207,49.43646052,77.22684915,2.16189909,1.250571771,8.998874077,102.9031259
102.54062330000001,21.56873556,49.43932283,77.58196735,2.090245129,1.217809003,8.611605759,104.54329240000001
103.28467380000001,21.05994905,49.44218515,77.93708556,2.020966067,1.3114273509999999,8.241003608,106.18345890000002
104.02872430000001,20.55116254,49.44504746,78.29220377,1.95398319,1.580721986,7.886350394,107.8236254
104.7727747,20.04237603,49.44790977,78.64732197,1.889220392,2.085277422,7.546959751,109.46379180000001
105.51682520000001,19.53358952,49.45077209,79.00244018,1.8266040909999999,2.896268858,7.222174852,111.10395829999999
106.2608757,19.02480301,49.4536344,79.35755838,1.766063145,4.097857769,6.911367134,112.7441248
107.00492609999999,18.5160165,49.45649671,79.71267659,1.707528767,5.788684783,6.613935088,114.3842913
107.74897659999998,18.00722999,49.45935903,80.0677948,1.6509344519999998,8.083462885,6.329303088,116.0244578
108.493027,17.49844348,49.46222134,80.422913,1.596215898,11.11467397,6.056920282999999,117.6646243
109.23707749999998,16.98965697,49.46508365,80.77803121,1.543310936,15.03437176,5.796259525,119.3047908
109.981128,16.48087046,49.46794597,81.13314941,1.492159454,20.01609422,5.546816354,120.94495729999998
110.7251784,15.97208395,49.47080828,81.48826762,1.442703338,26.25688832,5.30810802,122.58512379999999
