AccessToElectricity,CrudeBirthRate,FemalePopulationRatio,LifeExpectancy,DeathRate,CO2perCapita,InfantMortalityRate,Food
82.4907431,16.87635024,50.25983198,69.44300224,5.456297548999999,3.3635337339999998,33.65049973,134.41931110000002
82.99405067,16.33287468,50.24983611,69.76523259,5.338944326,-0.891147971,32.80499816,134.94666669999998
83.49735825,15.78939912,50.23984024,70.08746294,5.2241151189999995,-6.921036462999999,31.98074064,135.47402230000003
84.00066583,15.24592356,50.22984437,70.40969329,5.11175564,-15.13873542,31.17719339,136.00137790000002
84.5039734,14.70244799,50.2198485,70.73192364,5.001812773,-26.01875491,30.39383605,136.5287335
85.00728098,14.15897243,50.20985263,71.05415399,4.89423454,-40.10355197,29.63016132,137.05608909999998
85.51058855,13.61549687,50.19985676,71.37638434,4.788970083,-58.00992505,28.88567466,137.5834446
86.01389613,13.07202131,50.18986089,71.69861469,4.685969639,-80.4357721,28.15989396,138.1108002
86.51720371,12.52854575,50.17986502,72.02084504,4.585184512,-108.1672217,27.452349199999997,138.63815580000002
87.02051128,11.98507019,50.16986916,72.34307539,4.486567057,-142.0861467,26.762582199999997,139.1655114
87.52381886,11.44159462,50.15987329,72.66530574,4.390070651,-183.17807050000002,26.09014626,139.69286699999998
88.02712643,10.89811906,50.14987742,72.98753609999999,4.295649675,-232.5404744,25.43460593,140.2202226
88.53043401,10.3546435,50.13988155,73.30976645,4.203259491,-291.3915173,24.79553669,140.7475781
