AccessToElectricity,CrudeBirthRate,FemalePopulationRatio,LifeExpectancy,DeathRate,CO2perCapita,InfantMortalityRate,Food
6.336502606,37.28154351,50.12964896,56.97226947,11.80773409,4.517840347658656,82.43654038,117.85596164364486
6.640829426,36.99737082,50.12946785,57.42242471,11.59514328,4.408329513427885,81.134516,119.10371255070103
6.945156246,36.71319812,50.12928673,57.87257996,11.38638003,4.239440500899037,79.85305614,120.35146345701874
7.249483066,36.42902543,50.12910562,58.32273521,11.18137544,3.9889237980625007,78.59183599,121.59921435967289
7.553809887000001,36.14485274,50.12892451,58.77289046,10.98006182,3.6291752024567305,77.35053588,122.8469652630374
7.858136707000001,35.86068005,50.1287434,59.22304571,10.78237273,3.1264585522932697,76.12884119,124.09471616785049
8.162463527,35.57650736,50.12856228,59.67320095,10.588242900000001,2.4400654422355776,74.92644227,125.34246707420564
8.466790347,35.29233466,50.12838117,60.1233562,10.39760826,1.521409712360576,73.74303436,126.5902179819159
8.771117167,35.00816197,50.12820006,60.57351145,10.21040588,0.3130544866682691,72.57831750000001,127.8379688843925
9.075443987,34.72398928,50.12801894,61.0236667,10.02657396,-1.252330453538461,71.43199648,129.0857197892056
9.379770807,34.43981659,50.12783783,61.47382195,9.846051813999999,-3.253083178192306,70.30378076,130.3334706946262
9.684097627,34.15564389,50.12765672,61.92397719,9.668779857999999,-5.779738225879798,69.19338438,131.58122159771034
9.988424447,33.87147120000001,50.12747561,62.37413244,9.494699571,-8.936291525466343,68.10052588,132.82897250328028
