AccessToElectricity,CrudeBirthRate,FemalePopulationRatio,LifeExpectancy,DeathRate,CO2perCapita,InfantMortalityRate,Food
98.2062385,13.141976500000002,48.43721081,77.61449392,1.8295647959999999,6.477444563,8.720383373999999,129.2398186
98.13908774,12.44192193,48.44674762,78.06077367,1.754132101,3.636244262,8.293562149,131.2182023
98.07193699,11.74186737,48.45628444,78.50705342,1.681809486,-0.628070286,7.887631788999999,133.196586
98.00478623,11.0418128,48.46582125,78.95333316,1.6124687219999998,-6.73099963,7.501569787,135.1749696
97.93763547,10.34175824,48.47535806,79.39961291,1.5459868669999999,-15.16497855,7.134403681,137.1533533
97.87048472,9.64170367,48.48489488,79.84589266,1.48224605,-26.50839417,6.785208606,139.13173700000002
97.80333396,8.941649103,48.49443169,80.2921724,1.421133258,-41.43522206,6.453104967000001,141.11012069999998
97.73618321,8.241594537000001,48.50396851,80.73845215,1.3625401369999999,-60.72529925,6.137256219,143.0885044
97.66903245,7.541539971000001,48.51350532,81.1847319,1.306362803,-85.27525329999999,5.836866763,145.06688799999998
97.6018817,6.841485404,48.52304214,81.63101165,1.252501651,-116.11010630000001,5.551179939,147.0452717
97.53473094,6.141430838,48.53257895,82.07729139,1.200861188,-154.39557319999997,5.279476125,149.0236554
97.46758019,5.441376272,48.54211577,82.52357114,1.151349853,-201.45107280000002,5.021070918,151.0020391
97.40042943,4.741321706,48.55165258,82.96985089,1.103879863,-258.76347119999997,4.775313415,152.9804228
