AccessToElectricity,CrudeBirthRate,FemalePopulationRatio,LifeExpectancy,DeathRate,CO2perCapita,InfantMortalityRate,Food
98.13088087,22.99589302,49.86770116,74.20648132,5.570528179,1.188215883,7.564216415,115.6240975
98.84728336,22.67134352,49.88657878,74.39975304,5.544023022,1.241330798,7.302868732,115.62366740000002
99.56368584,22.34679401,49.90545639,74.59302476,5.51764398,1.3147906790000001,7.05055075,115.62323719999999
100.28008829999999,22.02224451,49.92433401,74.78629648,5.491390451,1.412975569,6.806950487999999,115.6228071
100.99649079999999,21.697695,49.94321162,74.9795682,5.46526184,1.54081099,6.5717667429999995,115.622377
101.71289329999999,21.3731455,49.96208924,75.17283993,5.439257551,1.7038098309999998,6.344708722000001,115.6219469
102.42929579999999,21.04859599,49.98096686,75.36611165,5.413376994,1.908116062,6.125495675,115.62151680000001
103.1456983,20.72404648,49.99984447,75.55938337,5.387619579,2.160550289,5.913856556,115.6210867
103.8621007,20.39949698,50.01872209,75.75265509,5.36198472,2.468657212,5.70952968,115.62065659999999
104.5785032,20.07494747,50.03759971,75.94592681,5.336471835,2.8407549839999997,5.5122624060000005,115.62022649999999
105.2949057,19.75039797,50.05647732,76.13919854,5.3110803419999995,3.2859865310000003,5.32181082,115.61979640000001
106.01130819999999,19.42584846,50.07535494,76.33247026,5.285809665,3.8143728539999997,5.137939438,115.6193662
106.7277107,19.10129895,50.09423256,76.52574198,5.260659229,4.4368683419999995,4.960420909,115.6189361
