AccessToElectricity,CrudeBirthRate,FemalePopulationRatio,LifeExpectancy,DeathRate,CO2perCapita,InfantMortalityRate,Food
102.4241037,12.71543546,50.9288706,79.03962825,4.173414978,4.1787993189999995,17.45694757,126.4141284
102.872873,12.16258699,50.94154623,79.59175533,4.063616383,3.805559311,16.76260916,128.11991609999998
103.3216422,11.60973851,50.95422187,80.14388241,3.9567064839999997,3.2465422530000003,16.09588759,129.8257037
103.7704115,11.05689003,50.966897499999995,80.69600949,3.8526092839999997,2.454539466,15.45568442,131.53149140000002
104.21918070000001,10.50404156,50.97957314,81.24813658,3.751250783,1.374428386,14.84094491,133.237279
104.66795,9.951193081,50.99224878,81.80026366,3.652558927,-0.057693374000000006,14.25065625,134.9430667
105.1167193,9.398344605,51.00492441,82.35239074,3.556463561,-1.9154306280000002,13.68384593,136.6488543
105.5654885,8.845496128999999,51.01760005,82.90451782,3.4628963739999996,-4.283071569,13.1395801,138.35464199999998
106.0142578,8.292647652000001,51.03027568,83.45664491,3.37179085,-7.256628782000001,12.61696209,140.0604296
106.463027,7.739799176,51.04295132,84.00877199,3.2830822260000003,-10.94494199,12.11513086,141.76621719999997
106.91179629999999,7.186950699,51.05562695,84.56089907,3.1967074419999997,-15.47084424,11.63325963,143.4720049
107.3605656,6.634102222999999,51.06830259,85.11302615,3.112605097,-20.97239326,11.17055451,145.1777925
107.8093348,6.081253747000001,51.08097822,85.66515324,3.030715405,-27.60416958,10.72625317,146.88358019999998
