Country Name,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Latin America & Caribbean (excluding high income),135.9194584,138.2240421,140.5286258,142.8332095,145.1377932,147.442377,149.7469607,152.0515444,154.3561281,156.6607119,158.9652956,161.2698793,163.574463
Lao PDR,141.540002,144.1956921,146.8513822,149.5070724,152.1627625,154.8184527,157.4741428,160.1298329,162.7855231,165.4412132,168.0969033,170.7525935,173.4082836
Lebanon,114.646453,116.1164902,117.5865273,119.0565645,120.5266016,121.9966388,123.4666759,124.9367131,126.4067502,127.8767874,129.3468245,130.8168617,132.2868988
Liberia,125.4434553,126.7596076,128.0757598,129.3919121,130.7080643,132.0242165,133.3403688,134.656521,135.9726732,137.2888255,138.6049777,139.92113,141.2372822
Libya,129.2398186,131.2182023,133.196586,135.1749696,137.1533533,139.131737,141.1101207,143.0885044,145.066888,147.0452717,149.0236554,151.0020391,152.9804228
St. Lucia,114.703163,112.6428404,110.5825179,108.5221953,106.4618727,104.4015502,102.3412276,100.2809051,98.22058249,96.16025993,94.09993737,92.0396148,89.97929224
Latin America & Caribbean,116.0081665,117.7521217,119.4960769,121.2400321,122.9839873,124.7279424,126.4718976,128.2158528,129.959808,131.7037632,133.4477183,135.1916735,136.9356287
Least developed countries: UN classification,117.7567972,119.4180261,121.0792549,122.7404837,124.4017125,126.0629413,127.7241701,129.385399,131.0466278,132.7078566,134.3690854,136.0303142,137.691543
Low income,118.8099405,120.401677,121.9934136,123.5851502,125.1768867,126.7686233,128.3603598,129.9520964,131.543833,133.1355695,134.7273061,136.3190426,137.9107792
Liechtenstein,117.3450445,118.7469528,120.148861,121.5507693,122.9526776,124.3545859,125.7564942,127.1584025,128.5603108,129.962219,131.3641273,132.7660356,134.1679439
Sri Lanka,127.508915,128.9972378,130.4855605,131.9738833,133.4622061,134.9505289,136.4388517,137.9271745,139.4154973,140.90382,142.3921428,143.8804656,145.3687884
Lower middle income,126.2108674,128.2037925,130.1967175,132.1896426,134.1825676,136.1754927,138.1684177,140.1613428,142.1542678,144.1471929,146.1401179,148.133043,150.125968
Low & middle income,123.5593622,125.570631,127.5818999,129.5931687,131.6044375,133.6157064,135.6269752,137.638244,139.6495128,141.6607817,143.6720505,145.6833193,147.6945882
Lesotho,115.1838982,116.4105921,117.637286,118.8639799,120.0906738,121.3173676,122.5440615,123.7707554,124.9974493,126.2241432,127.4508371,128.677531,129.9042248
Late-demographic dividend,120.8145595,122.8571705,124.8997815,126.9423925,128.9850035,131.0276144,133.0702254,135.1128364,137.1554474,139.1980584,141.2406694,143.2832804,145.3258914
"Macao SAR, China",104.667296,105.7346801,106.8020643,107.8694484,108.9368325,110.0042166,111.0716008,112.1389849,113.206369,114.2737532,115.3411373,116.4085214,117.4759055
Morocco,123.8442735,125.774939,127.7056044,129.6362698,131.5669353,133.4976007,135.4282662,137.3589316,139.2895971,141.2202625,143.150928,145.0815934,147.0122589
Madagascar,120.8724576,122.2054889,123.5385201,124.8715514,126.2045826,127.5376139,128.8706451,130.2036764,131.5367076,132.8697389,134.2027701,135.5358014,136.8688326
Maldives,86.64315704,86.74952314,86.85588924,86.96225534,87.06862144,87.17498753,87.28135363,87.38771973,87.49408583,87.60045193,87.70681803,87.81318412,87.91955022
Middle East & North Africa,116.712379,118.6126613,120.5129436,122.4132259,124.3135082,126.2137905,128.1140728,130.0143551,131.9146374,133.8149197,135.715202,137.6154843,139.5157666
Mexico,121.207492,122.9849615,124.7624309,126.5399004,128.3173699,130.0948393,131.8723088,133.6497782,135.4272477,137.2047172,138.9821866,140.7596561,142.5371256
Middle income,129.1147384,131.285525,133.4563117,135.6270983,137.7978849,139.9686715,142.1394581,144.3102447,146.4810313,148.651818,150.8226046,152.9933912,155.1641778
Mali,139.1490498,141.5958275,144.0426052,146.489383,148.9361607,151.3829384,153.8297161,156.2764938,158.7232715,161.1700493,163.616827,166.0636047,168.5103824
Malta,113.533078,114.6958518,115.8586256,117.0213995,118.1841733,119.3469471,120.509721,121.6724948,122.8352686,123.9980424,125.1608163,126.3235901,127.4863639
Myanmar,124.8090712,126.965892,129.1227128,131.2795336,133.4363544,135.5931753,137.7499961,139.9068169,142.0636377,144.2204585,146.3772793,148.5341001,150.690921
