Country Name,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
"Egypt, Arab Rep.",2.110910933,2.124875345,2.207735421,2.389919439,2.708485021,3.207969363,3.941301453,4.970778281,6.369107059,8.220515443,10.62193178,13.68423737,17.53359278
Spain,6.473245415,8.273736621,10.98956442,14.85816891,20.15515591,27.19819048,36.35112436,48.02836386,62.69948438,80.89409822,103.2069818,130.3034687,162.9251151
Ethiopia,0.112616997,0.099403295,0.077182105,0.043409932,-0.004902325,-0.071239261,-0.159634158,-0.274725579,-0.421817467,-0.606942843,-0.836931208,-1.119479743,-1.463228407
European Union,6.660181448,7.153480516,7.94970281,9.129595159,10.78701287,13.03024533,15.98341913,19.78798067,24.60426037,30.61312036,38.01768784,47.04517599,57.94879454
Fragile and conflict affected situations,0.819445139,0.736991066,0.610291899,0.426802595,0.171731629,-0.172215981,-0.625113019,-1.210102319,-1.953707447,-2.886162349,-4.041760503,-5.459224097,-7.182093775
Finland,9.062445448,9.909090996,11.27076679,13.27477856,16.06666684,19.81176814,24.69684853,30.93181109,38.75147842,48.41745156,60.22004675,74.48031109,91.55211876
Fiji,1.632034404,1.943104628,2.390896129,3.011009342,3.844847096,4.940210509,6.351930701,8.142537294,10.38296466,13.15329693,16.54355262,20.65451007,25.59857437
France,5.029161548,5.620781873,6.532390246,7.843845065,9.646818156,12.04583228,15.15934759,19.12089789,24.0802777,30.20478085,37.68049171,46.71362971,57.53194828
Faroe Islands,13.97337093,15.77522614,18.40542978,22.07043673,27.00969754,33.49909216,41.85457755,52.4360551,65.65146424,81.96110794,101.8822167,125.9937564,154.9414872
Gabon,4.155052871,5.45272035,7.300418302,9.831341759,13.19858589,17.57689124,23.16446661,30.1848908,38.88909416,49.55742116,62.50177501,78.0678455,96.63742105
United Kingdom,6.389541933,6.50128859,6.74146202,7.137622398,7.720472041,8.524034311,9.585834524,10.9470827,12.65285798,14.75229444,17.2987683,20.35008609,23.96867382
Ghana,0.578842612,0.587251752,0.585488982,0.569401634,0.533934123,0.473009453,0.379401828,0.244600081,0.058661612,-0.189943445,-0.514498141,-0.930214994,-1.454422948
Gibraltar,15.36927559,14.65354236,13.31533519,11.13700487,7.854582893,3.151781949,-3.346445671,-12.08080623,-23.56503361,-38.3937438,-57.25078906,-80.91812632,-110.2852141
Guinea,0.218412688,0.23669729,0.267790323,0.316078599,0.386820195,0.486250071,0.621693074,0.801684554,1.036098832,1.336285739,1.715215469,2.187631971,2.770215106
"Gambia, The",0.313036393,0.360478802,0.430715311,0.530772626,0.669025923,0.855359373,1.101337674,1.420388957,1.827999376,2.341919746,2.98238455,3.772343661,4.737707112
Guinea-Bissau,0.149445938,0.145871074,0.143090229,0.142157198,0.144457907,0.151762793,0.166283546,0.190734351,0.228397793,0.283195577,0.359764224,0.463535882,0.600824422
Equatorial Guinea,6.948506949,9.760672531,14.0753023,20.32480451,29.01757776,40.74641694,56.19746585,76.15973263,101.5351842,133.3494357,172.7630513,221.0834722,279.7775886
Greece,6.547974632,7.334370929,8.62262703,10.54840228,13.26955496,16.96845504,21.85443959,28.16641516,36.17561079,46.18848602,58.54979761,73.64582921,91.9077879
Grenada,1.924862783,1.583609952,1.118122586,0.498621343,-0.30985212,-1.348037125,-2.663097676,-4.309309175,-6.34878948,-8.852275596,-11.89994732,-15.58229916,-20.00106179
Greenland,7.910672729,7.348884803,6.801236404,6.2992779,5.881408789,5.593631178,5.490348243,5.635208841,6.10199947,6.975584735,8.352897519,10.34398003,13.07307687
Guatemala,1.51231326,1.818307115,2.222063108,2.743998665,3.407286627,4.238090753,5.265812806,6.523351492,8.047373476,9.878596733,12.06208649,14.64756397,17.68972828
Guyana,2.692602736,2.611313367,2.435721379,2.131338673,1.656151184,0.959607338,-0.018471277,-1.349059659,-3.115182224,-5.413251337,-8.354494208,-12.06647079,-16.69468529
High income,10.92759951,11.20863824,11.61047628,12.14824791,12.83619764,13.68719395,14.712187,15.91960778,17.31470647,18.89882763,20.66861991,22.61517785,24.72311356
"Hong Kong SAR, China",6.618017259,6.845236929,7.163969131,7.599153073,8.18017641,8.941400413,9.922722152,11.1701749,12.7365679,14.68216673,17.07541541,19.99370143,23.52416491
Honduras,1.138475176,1.208306209,1.310950699,1.455203206,1.651169562,1.910380027,2.245907608,2.672491616,3.206666554,3.86689643,4.673714566,5.649869007,6.820473606
Heavily indebted poor countries (HIPC),0.256583714,0.239322178,0.21117682,0.169290179,0.110318889,0.030378452,-0.075015821,-0.211011806,-0.383487639,-0.599122968,-0.865474527,-1.191056132,-1.585423239
Haiti,0.337502758,0.407395746,0.508654091,0.650212172,0.842609613,1.098173397,1.431212079,1.858222459,2.398109076,3.072416882,3.905577464,4.92516918,6.162191555
Hungary,5.238880479,6.515144131,8.492139183,11.37634331,15.41253554,20.88827715,28.13869868,37.5516024,49.57288981,64.71232333,83.54963188,106.7409695,135.0257368
IBRD only,3.959303874,3.374651937,2.539847768,1.400453046,-0.105727204,-2.049378678,-4.510454517,-7.578995864,-11.35599742,-15.95431918,-21.49964545,-28.13149243,-36.00426543
IDA & IBRD total,3.108608184,2.669633994,2.046514976,1.199663207,0.083917633,-1.351977844,-3.165926385,-5.42306118,-8.196360173,-11.56729337,-15.62650356,-20.47452124,-26.2225146
IDA total,0.536274212,0.556144096,0.589885884,0.64233021,0.719274015,0.827596811,0.975384912,1.172063849,1.428539232,1.75734628,2.172808279,2.691204194,3.330945684
IDA blend,0.964466846,1.077399889,1.255180454,1.517215264,1.886464946,2.38984868,3.05867551,3.929103122,5.042624873,6.446585848,8.194728747,10.34777039,12.9740096
Indonesia,1.360650366,0.923656078,0.330760631,-0.451292981,-1.46066112,-2.740886876,-4.341417187,-6.31815055,-8.734016157,-11.65958532,-15.17371603,-19.36423146,-24.32863333
IDA only,0.329547059,0.310790358,0.284176899,0.248270877,0.201480123,0.142045999,0.068032943,-0.022682314,-0.132421879,-0.263718173,-0.419325754,-0.602233496,-0.815677118
India,1.637222208,1.48186627,1.233938875,0.869322634,0.35989727,-0.326888977,-1.228475237,-2.387671982,-3.853173885,-5.680102354,-7.930578528,-10.67432754,-13.98931484
Ireland,8.377237154,9.682030052,11.60693652,14.28986697,17.88718852,22.57525345,28.55199948,36.03862325,45.2813285,56.55315042,70.15585741,86.421932,105.716632
"Iran, Islamic Rep.",8.276143333,8.176069794,7.994417659,7.707113712,7.284203429,6.68893081,5.876738454,4.794184935,3.37777652,1.552710258,-0.768474489,-3.687339063,-7.321086003
Iraq,4.719754441,4.331463276,3.659411117,2.61790781,1.105424779,-0.997258505,-3.829035614,-7.550585797,-12.34662211,-18.42827905,-26.03564356,-35.44043357,-46.94882779
Iceland,7.188641739,8.364302239,10.03646344,12.31929773,15.34379373,19.25935097,24.23546427,30.46350013,38.15856739,47.56148455,58.94084594,72.59518905,88.85526545
Israel,6.758440044,5.639551094,4.025792124,1.766482594,-1.318544933,-5.442538362,-10.85567231,-17.84915497,-26.75960344,-37.9736956,-51.93310628,-69.13973578,-90.1612386
Italy,5.430846048,5.928510078,6.769828735,8.040788078,9.839933178,12.27949719,15.48658842,19.60443668,24.79370024,31.23383463,39.12452471,48.68718115,60.16650276
Jamaica,3.451133143,4.284188096,5.449920392,7.012378008,9.04212342,11.61648246,14.81978119,18.74356964,23.48683134,29.15617751,35.86602472,43.73875505,52.90485749
Jordan,3.451990883,4.039085831,4.942831569,6.258523497,8.099603362,10.59985817,13.91577524,18.22905843,23.74931045,30.7168864,39.40592331,50.12755088,63.23328828
Japan,9.260885648,8.771364517,7.950407475,6.678550937,4.810482182,2.171627727,-1.445515534,-6.285315005,-12.63321146,-20.82021114,-31.22766937,-44.29237441,-60.51194001
Kenya,0.331227111,0.336498323,0.337841643,0.333052079,0.319353706,0.29331529,0.250759004,0.186662007,0.095050633,-0.031113056,-0.200052597,-0.421306572,-0.705866431
Cambodia,0.377286382,0.29698933,0.172547741,-0.007612988,-0.256995244,-0.591235045,-1.028320866,-1.588825837,-2.296153662,-3.176798647,-4.260620197,-5.581132161,-7.175807401
Kiribati,0.563432264,0.572933333,0.591920223,0.623629238,0.671797542,0.740701958,0.835198953,0.960765817,1.123543022,1.330377755,1.58886863,1.907411562,2.295246797
St. Kitts and Nevis,4.458356139,4.63098276,4.877860752,5.214883447,5.659557517,6.231066091,6.950329818,7.840065664,8.924843225,10.23113836,11.78738393,13.62401745,15.77352539
"Korea, Rep.",11.15644655,10.5247822,9.552994356,8.14514781,6.187322249,3.545465752,0.063098653,-4.441136918,-10.17608649,-17.38085639,-26.3277553,-37.32540888,-50.72205209
Kuwait,27.29106234,30.63650699,36.21689835,44.74943812,57.09439472,74.27355259,97.49007909,128.1498584,167.8843417,218.5749631,282.3791707,361.7581223,459.5060951
Latin America & Caribbean (excluding high income),2.898539019,2.98500909,3.101763223,3.257590213,3.462835751,3.729569152,4.07176008,4.5054655,5.04902713,5.723279651,6.551769917,7.560987435,8.780606374
Lao PDR,0.327400308,0.345323641,0.364242849,0.383448658,0.401930795,0.418325293,0.430857181,0.437278403,0.434800807,0.420024012,0.388858018,0.336440364,0.257047682
Lebanon,4.078593913,3.693015673,3.061267653,2.097117768,0.696298828,-1.26578196,-3.936499736,-7.488640342,-12.12320565,-18.07240124,-25.60281174,-35.01876925,-46.66592022
Liberia,0.213457434,0.19855868,0.16948062,0.119876615,0.041704043,-0.075044057,-0.242630601,-0.475890149,-0.792569575,-1.213694537,-1.76396263,-2.472164071,-3.371630778
Libya,6.477444563,3.636244262,-0.628070286,-6.73099963,-15.16497855,-26.50839417,-41.43522206,-60.72529925,-85.2752533,-116.1101063,-154.3955732,-201.4510728,-258.7634712
St. Lucia,2.320159728,2.304267921,2.266823249,2.197081007,2.081435359,1.902998375,1.641145418,1.27102572,0.763036989,0.082262882,-0.812127818,-1.967521481,-3.438540525
Latin America & Caribbean,3.140378689,3.187781911,3.248523444,3.326898453,3.427918971,3.557376279,3.721905591,3.929053059,4.187345083,4.506359939,4.896801729,5.370576656,5.940871618
Least developed countries: UN classification,0.300438364,0.279864948,0.247682975,0.201178138,0.137218513,0.052211231,-0.057943615,-0.197901914,-0.372927404,-0.588946558,-0.852606555,-1.171336429,-1.553411484
Low income,0.299967221,0.295934845,0.296022361,0.301977371,0.31593685,0.34047882,0.378677873,0.434164696,0.511189704,0.614690913,0.750366192,0.924750004,1.145294774
Sri Lanka,1.002724012,1.088283991,1.196392299,1.332106585,1.501198674,1.710216311,1.966547919,2.278490426,2.65532022,3.107367307,3.646092729,4.284169295,5.035565707
Lower middle income,1.338494766,1.186657358,0.966050275,0.660759789,0.252484236,-0.279699321,-0.959582127,-1.814084823,-2.873532968,-4.171947361,-5.747349529,-7.642082757,-9.903149029
Low & middle income,3.04054835,2.584929205,1.936481834,1.053059041,-0.113531057,-1.61810092,-3.522693168,-5.897224793,-8.820166921,-12.37926106,-16.67227276,-21.80778361,-27.90602249
Late-demographic dividend,5.793704132,4.774309899,3.316662994,1.325208916,-1.309268468,-4.710946925,-9.020341914,-14.39576079,-21.01483724,-29.07614809,-38.80091452,-50.43478976,-64.24973553
Luxembourg,12.52786224,8.690309798,3.500536516,-3.397071888,-12.42366717,-24.07391966,-38.92457463,-57.64360271,-80.99996289,-109.8739968,-145.2684731,-188.3203002,-240.3129263
"Macao SAR, China",2.560981046,3.099370589,3.923220569,5.106559664,6.735800909,8.911108388,11.74785492,15.37817353,19.95260546,25.64184756,32.63860179,41.15952959,51.44731404
Morocco,1.615123618,1.496411129,1.337973546,1.133376508,0.875479622,0.55638225,0.167366505,-0.301162619,-0.859740057,-1.5199065,-2.294277311,-3.196614613,-4.241902613
Madagascar,0.125408979,0.108507509,0.078861998,0.032192361,-0.036650627,-0.133795311,-0.266467188,-0.443115269,-0.673547013,-0.969072116,-1.342655411,-1.809079137,-2.385114848
Maldives,3.493678033,3.633333142,3.793506644,3.980778772,4.2029575,4.469215629,4.790236745,5.178370295,5.647796052,6.214698224,6.897449463,7.716805046,8.696107469
Middle East & North Africa,6.01253532,5.837252338,5.578519286,5.21924231,4.739662224,4.117044692,3.32534737,2.334863223,1.111839222,-0.381930387,-2.189537015,-4.359417682,-6.945842759
